layer,matrix,shape,rms,ratio_to_target,head_rms_min,head_rms_max,head_max_over_min,row_norm_cv
15,mlp.gate_proj,"(12288, 4096)",0.026292895898222923,3.365490674972534,nan,nan,nan,0.14117419719696045
15,mlp.up_proj,"(12288, 4096)",0.026798054575920105,3.4301509857177734,nan,nan,nan,0.08148331940174103
15,mlp.down_proj,"(4096, 12288)",0.026515815407037735,3.39402437210083,nan,nan,nan,0.08299840241670609
16,self_attn.q_proj,"(4096, 4096)",0.02537037432193756,3.247407913208008,0.023174207657575607,0.028151383623480797,1.2147722174345046,0.2678564190864563
16,self_attn.k_proj,"(1024, 4096)",0.025598498061299324,3.2766077518463135,0.02231789380311966,0.02734536863863468,1.225266545305107,0.2607053518295288
16,self_attn.v_proj,"(1024, 4096)",0.028552817180752754,3.6547605991363525,0.02361026406288147,0.03445990011096001,1.4595304829790376,0.14226320385932922
16,self_attn.o_proj,"(4096, 4096)",0.025946566835045815,3.3211605548858643,0.021789584308862686,0.03305955231189728,1.5172181278580266,0.14974837005138397
16,mlp.gate_proj,"(12288, 4096)",0.026765812188386917,3.4260239601135254,nan,nan,nan,0.16058391332626343
16,mlp.up_proj,"(12288, 4096)",0.026800109073519707,3.4304139614105225,nan,nan,nan,0.09237821400165558
16,mlp.down_proj,"(4096, 12288)",0.026281189173460007,3.363992214202881,nan,nan,nan,0.09895870089530945
17,self_attn.q_proj,"(4096, 4096)",0.025719963014125824,3.2921552658081055,0.022463027387857437,0.029042283073067665,1.292892652963006,0.29838576912879944
17,self_attn.k_proj,"(1024, 4096)",0.02502209134399891,3.2028276920318604,0.02293807454407215,0.027228888124227524,1.1870607566433355,0.2751542925834656
17,self_attn.v_proj,"(1024, 4096)",0.02795886993408203,3.5787353515625,0.025085190311074257,0.031078580766916275,1.2389214664716393,0.08155922591686249
17,self_attn.o_proj,"(4096, 4096)",0.025790780782699585,3.301219940185547,0.02131468802690506,0.03172575309872627,1.4884455760590798,0.12803596258163452
17,mlp.gate_proj,"(12288, 4096)",0.026478774845600128,3.3892831802368164,nan,nan,nan,0.15604346990585327
17,mlp.up_proj,"(12288, 4096)",0.02695031464099884,3.4496402740478516,nan,nan,nan,0.07920300215482712
17,mlp.down_proj,"(4096, 12288)",0.02640276961028576,3.379554510116577,nan,nan,nan,0.09076256304979324
18,self_attn.q_proj,"(4096, 4096)",0.02538044936954975,3.248697519302368,0.02356342412531376,0.027258478105068207,1.1568131168077953,0.2561758756637573
18,self_attn.k_proj,"(1024, 4096)",0.02543576993048191,3.2557785511016846,0.024036729708313942,0.026499852538108826,1.1024732923190848,0.2589443027973175
18,self_attn.v_proj,"(1024, 4096)",0.02858615107834339,3.659027338027954,0.025548774749040604,0.03329939395189285,1.3033655930268553,0.10012269020080566
18,self_attn.o_proj,"(4096, 4096)",0.02581370435655117,3.30415415763855,0.020633839070796967,0.03256768733263016,1.5783629610024024,0.1663179248571396
18,mlp.gate_proj,"(12288, 4096)",0.02628689631819725,3.364722728729248,nan,nan,nan,0.1478392481803894
18,mlp.up_proj,"(12288, 4096)",0.026950396597385406,3.449650764465332,nan,nan,nan,0.07665114104747772
18,mlp.down_proj,"(4096, 12288)",0.026390627026557922,3.378000259399414,nan,nan,nan,0.08891569077968597
19,self_attn.q_proj,"(4096, 4096)",0.025585420429706573,3.2749338150024414,0.021488621830940247,0.028162138536572456,1.310560479780206,0.29802635312080383
19,self_attn.k_proj,"(1024, 4096)",0.024610044434666634,3.150085687637329,0.021096982061862946,0.026901455596089363,1.2751328847512828,0.2740991711616516
19,self_attn.v_proj,"(1024, 4096)",0.028078485280275345,3.594046115875244,0.0232137031853199,0.033652495592832565,1.449682341683168,0.125721275806427
19,self_attn.o_proj,"(4096, 4096)",0.026033885776996613,3.3323373794555664,0.01956813409924507,0.03228466957807541,1.6498593792507246,0.129008486866951
19,mlp.gate_proj,"(12288, 4096)",0.026204587891697884,3.354187250137329,nan,nan,nan,0.15497463941574097
19,mlp.up_proj,"(12288, 4096)",0.027125980705022812,3.47212553024292,nan,nan,nan,0.0863296240568161
19,mlp.down_proj,"(4096, 12288)",0.026432015001773834,3.383297920227051,nan,nan,nan,0.06825439631938934
20,self_attn.q_proj,"(4096, 4096)",0.026361772790551186,3.3743069171905518,0.021144555881619453,0.029071887955069542,1.3749112593252035,0.32963138818740845
20,self_attn.k_proj,"(1024, 4096)",0.024577373638749123,3.1459038257598877,0.021342914551496506,0.02730962634086609,1.2795640574286615,0.3192000687122345
20,self_attn.v_proj,"(1024, 4096)",0.028170425444841385,3.6058144569396973,0.026944344863295555,0.02938406728208065,1.0905467336898795,0.047397784888744354
20,self_attn.o_proj,"(4096, 4096)",0.025540608912706375,3.269197940826416,0.02068553864955902,0.031248468905687332,1.510643229314867,0.10181033611297607
20,mlp.gate_proj,"(12288, 4096)",0.025959495455026627,3.322815418243408,nan,nan,nan,0.1456425040960312
20,mlp.up_proj,"(12288, 4096)",0.027180321514606476,3.479081153869629,nan,nan,nan,0.08557961136102676
20,mlp.down_proj,"(4096, 12288)",0.026625240221619606,3.4080307483673096,nan,nan,nan,0.07164070010185242
21,self_attn.q_proj,"(4096, 4096)",0.02604345791041851,3.3335626125335693,0.022960733622312546,0.028788361698389053,1.253808444100122,0.31113341450691223
21,self_attn.k_proj,"(1024, 4096)",0.024565747007727623,3.1444156169891357,0.023388313129544258,0.025736073032021523,1.1003817543177818,0.23609782755374908
21,self_attn.v_proj,"(1024, 4096)",0.027833297848701477,3.562662124633789,0.023273607715964317,0.03305763006210327,1.420391306132899,0.11555599421262741
21,self_attn.o_proj,"(4096, 4096)",0.025221476331353188,3.228348970413208,0.021239839494228363,0.030875051394104958,1.4536386399009669,0.10069814324378967
21,mlp.gate_proj,"(12288, 4096)",0.025617707520723343,3.279066562652588,nan,nan,nan,0.1431943029165268
21,mlp.up_proj,"(12288, 4096)",0.027146024629473686,3.474691152572632,nan,nan,nan,0.09317809343338013
21,mlp.down_proj,"(4096, 12288)",0.026848282665014267,3.436580181121826,nan,nan,nan,0.06064264103770256
22,self_attn.q_proj,"(4096, 4096)",0.02564236894249916,3.2822232246398926,0.02095375768840313,0.02764439396560192,1.3193048414844335,0.31798577308654785
22,self_attn.k_proj,"(1024, 4096)",0.023789921775460243,3.045109987258911,0.019788553938269615,0.02579977549612522,1.3037726544651826,0.30254313349723816
22,self_attn.v_proj,"(1024, 4096)",0.027907943353056908,3.572216749191284,0.02400234341621399,0.03147868439555168,1.311483793465237,0.10203640162944794
22,self_attn.o_proj,"(4096, 4096)",0.025787077844142914,3.300745964050293,0.020358068868517876,0.03287234157323837,1.6147082410195015,0.1082298755645752
22,mlp.gate_proj,"(12288, 4096)",0.026199664920568466,3.3535571098327637,nan,nan,nan,0.1541784107685089
22,mlp.up_proj,"(12288, 4096)",0.02766965888440609,3.5417163372039795,nan,nan,nan,0.10082043707370758
22,mlp.down_proj,"(4096, 12288)",0.027064016088843346,3.4641940593719482,nan,nan,nan,0.049175407737493515
23,self_attn.q_proj,"(4096, 4096)",0.027055660262703896,3.4631245136260986,0.024573437869548798,0.030166450887918472,1.2276040108047108,0.29261213541030884
