layer,matrix,head,kv_group,sigma1,stable_rank,er99,er999,head_rms_raw,exact
37,O,9,0,0.795535147190094,40.512,125,128,5.485744e-03,
37,O,10,0,0.783790111541748,40.515,125,128,5.404941e-03,
37,O,11,0,0.784204363822937,59.912,125,128,6.576113e-03,
37,O,12,0,0.9520547986030579,47.551,124,128,7.112557e-03,
37,O,13,0,0.936337411403656,44.784,125,128,6.788577e-03,
37,O,14,0,1.2548563480377197,18.765,124,128,5.889080e-03,
37,O,15,0,0.7783393859863281,37.808,124,128,5.184940e-03,
37,O,16,1,0.7200877070426941,60.416,123,128,6.063790e-03,
37,O,17,1,0.9847471117973328,30.986,124,128,5.938736e-03,
37,O,18,1,0.9557459354400635,31.874,124,128,5.845798e-03,
37,O,19,1,0.8925586342811584,38.592,125,128,6.007159e-03,
37,O,20,1,0.6830108761787415,67.485,124,127,6.078777e-03,
37,O,21,1,0.769390344619751,61.586,125,128,6.541399e-03,
37,O,22,1,2.8655731678009033,4.429,124,128,6.533206e-03,
37,O,23,1,1.4219155311584473,22.182,117,126,7.255340e-03,
37,O,24,1,0.8164042830467224,47.409,124,128,6.090054e-03,
37,O,25,1,0.8317020535469055,45.406,124,128,6.071684e-03,
37,O,26,1,0.7071716785430908,55.506,125,128,5.707940e-03,
37,O,27,1,0.7411106824874878,51.777,123,128,5.777467e-03,
37,O,28,1,0.69106525182724,57.954,124,128,5.699628e-03,
37,O,29,1,0.7970160245895386,47.132,122,128,5.928014e-03,
37,O,30,1,0.5926092267036438,68.767,123,128,5.324048e-03,
37,O,31,1,0.712760329246521,59.642,125,128,5.963515e-03,
37,Q,0,0,2.016420841217041,19.011,124,128,6.529598e-03,
37,Q,1,0,2.4323253631591797,13.548,122,127,6.657914e-03,
37,Q,2,0,2.0585639476776123,15.173,124,128,5.937794e-03,
37,Q,3,0,2.051750659942627,13.926,124,128,5.660963e-03,
37,Q,4,0,2.0810554027557373,12.783,124,128,5.494941e-03,
37,Q,5,0,1.7516844272613525,19.265,123,128,5.687639e-03,
37,Q,6,0,2.0645911693573,18.313,124,127,6.562185e-03,
37,Q,7,0,2.923088312149048,8.457,121,126,6.304508e-03,
37,Q,8,0,1.9625519514083862,19.294,124,128,6.399096e-03,
37,Q,9,0,1.4422017335891724,35.806,122,127,6.416030e-03,
37,Q,10,0,2.007678508758545,17.434,121,126,6.225224e-03,
37,Q,11,0,1.8338947296142578,23.096,117,125,6.559543e-03,
37,Q,12,0,2.7844371795654297,11.804,118,125,7.113095e-03,
37,Q,13,0,1.9409072399139404,20.23,124,128,6.495174e-03,
37,Q,14,0,2.0025951862335205,18.091,124,128,6.312899e-03,
37,Q,15,0,1.7778277397155762,20.135,124,127,5.925523e-03,
37,Q,16,1,2.1874585151672363,8.552,121,127,4.734211e-03,
37,Q,17,1,1.9950522184371948,15.408,122,127,5.802972e-03,
37,Q,18,1,2.162513256072998,15.073,124,128,6.218191e-03,
37,Q,19,1,1.9349398612976074,13.186,120,127,5.214458e-03,
37,Q,20,1,2.4450881481170654,12.955,124,128,6.515623e-03,
37,Q,21,1,2.608832836151123,12.904,122,128,6.960294e-03,
37,Q,22,1,2.2235076427459717,14.627,124,128,6.313512e-03,
37,Q,23,1,2.3214757442474365,17.354,125,128,7.161467e-03,
37,Q,24,1,2.2937026023864746,14.061,121,127,6.379865e-03,
37,Q,25,1,2.41670298576355,11.226,121,127,6.003485e-03,
37,Q,26,1,2.2806003093719482,13.933,123,128,6.316652e-03,
37,Q,27,1,1.803696870803833,14.937,124,128,5.166536e-03,
37,Q,28,1,2.194681167602539,14.805,124,128,6.265834e-03,
37,Q,29,1,1.8861606121063232,9.98,116,126,4.380510e-03,
37,Q,30,1,2.0562987327575684,12.204,123,128,5.280357e-03,
37,Q,31,1,2.238328695297241,13.476,120,127,6.093108e-03,
37,QK,0,0,1.8384679555892944,13.253,119,125,,0
37,QK,1,0,1.9846662282943726,11.972,116,124,,0
37,QK,2,0,1.6976388692855835,12.481,120,126,,0
37,QK,3,0,1.7182810306549072,10.938,120,126,,0
37,QK,4,0,1.519956350326538,12.547,120,126,,0
37,QK,5,0,1.6486144065856934,12.466,119,125,,0
37,QK,6,0,1.958414912223816,11.992,118,125,,0
37,QK,7,0,1.6894603967666626,13.711,116,125,,0
37,QK,8,0,1.7650678157806396,13.645,119,125,,0
37,QK,9,0,1.9609155654907227,11.925,116,124,,0
37,QK,10,0,2.1158812046051025,9.538,116,124,,0
37,QK,11,0,1.9214121103286743,13.0,111,122,,0
37,QK,12,0,2.3142588138580322,10.302,112,123,,0
37,QK,13,0,1.7235592603683472,15.109,118,125,,0
37,QK,14,0,1.949454426765442,11.067,120,125,,0
37,QK,15,0,1.9548025131225586,9.94,118,125,,0
37,QK,16,1,1.0980193614959717,14.903,113,125,,0
37,QK,17,1,1.3328853845596313,16.555,113,125,,0
37,QK,18,1,1.2142643928527832,18.74,119,126,,0
37,QK,19,1,1.196777582168579,16.516,110,124,,0
37,QK,20,1,1.4404727220535278,15.012,119,126,,0
37,QK,21,1,1.5197267532348633,18.253,111,125,,0
37,QK,22,1,1.252715826034546,18.571,118,126,,0
37,QK,23,1,1.5399703979492188,18.577,117,126,,0
37,QK,24,1,1.5481503009796143,15.271,110,124,,0
37,QK,25,1,1.4222244024276733,15.451,111,124,,0
37,QK,26,1,1.320660948753357,16.412,118,126,,0
37,QK,27,1,1.1052812337875366,16.105,118,126,,0
37,QK,28,1,1.2338632345199585,17.988,119,127,,0
37,QK,29,1,1.2903029918670654,10.826,104,121,,0
37,QK,30,1,1.3952677249908447,11.543,115,125,,0
37,QK,31,1,1.4149813652038574,16.924,110,124,,0
37,V,0,0,1.0748168230056763,66.445,125,128,6.509831e-03,
37,V,1,1,0.9981077313423157,59.405,124,128,5.724431e-03,
37,VO,0,0,1.0207661390304565,20.465,121,127,,
37,VO,1,0,1.094543218612671,23.817,121,128,,
37,VO,2,0,1.2118414640426636,13.203,119,127,,
37,VO,3,0,0.9758411049842834,20.37,120,127,,
37,VO,4,0,1.002687931060791,16.355,119,127,,
37,VO,5,0,1.5868552923202515,7.626,119,127,,
37,VO,6,0,0.8677088618278503,27.764,120,127,,
37,VO,7,0,0.682063639163971,46.357,122,128,,
37,VO,8,0,0.8818225264549255,26.469,121,128,,
37,VO,9,0,0.6566430926322937,36.981,122,127,,
37,VO,10,0,0.5884572863578796,43.204,123,128,,
37,VO,11,0,0.7579630017280579,39.352,123,128,,
37,VO,12,0,0.798728883266449,41.237,122,128,,
37,VO,13,0,0.7606032490730286,42.695,121,127,,
37,VO,14,0,1.0911592245101929,15.818,121,127,,
37,VO,15,0,0.6507589221000671,33.668,122,128,,
37,VO,16,1,0.6063663363456726,43.323,120,127,,
37,VO,17,1,0.6803218722343445,31.489,121,127,,
37,VO,18,1,0.6680266261100769,32.177,121,127,,
37,VO,19,1,0.6044460535049438,40.619,121,127,,
37,VO,20,1,0.5842078328132629,45.763,120,127,,
37,VO,21,1,0.6646891832351685,40.523,121,127,,
37,VO,22,1,1.3304389715194702,8.265,122,128,,
37,VO,23,1,1.0203235149383545,20.221,116,126,,
37,VO,24,1,0.5930346846580505,44.078,120,127,,
37,VO,25,1,0.7290496826171875,29.307,120,127,,
37,VO,26,1,0.5646753311157227,42.099,121,127,,
37,VO,27,1,0.6737819910049438,31.113,120,127,,
37,VO,28,1,0.5417311191558838,45.119,121,127,,
37,VO,29,1,0.6852632761001587,32.078,119,127,,
37,VO,30,1,0.5568432211875916,38.83,120,127,,
37,VO,31,1,0.5882478356361389,42.536,121,127,,
38,G,0,0,3.0142149925231934,9.015,123,128,6.240905e-03,
38,G,1,0,2.8240530490875244,6.426,123,128,4.929839e-03,
38,G,2,0,3.064897298812866,10.187,124,127,6.751863e-03,
38,G,3,0,2.6179726123809814,11.095,125,128,6.016431e-03,
38,G,4,0,3.0369250774383545,11.688,123,127,7.169157e-03,
38,G,5,0,3.140389919281006,10.994,124,127,7.184596e-03,
38,G,6,0,3.0024573802948,10.501,124,128,6.712678e-03,
38,G,7,0,2.6906652450561523,10.516,125,128,6.025153e-03,
38,G,8,0,3.0820820331573486,9.109,125,128,6.429517e-03,
38,G,9,0,2.2184038162231445,7.752,124,128,4.261897e-03,
38,G,10,0,2.849057197570801,9.647,124,128,6.106614e-03,
38,G,11,0,2.866312265396118,9.733,125,128,6.176945e-03,
38,G,12,0,2.959688663482666,12.771,125,128,7.303701e-03,
38,G,13,0,2.830686330795288,8.865,123,128,5.813059e-03,
38,G,14,0,3.6620304584503174,6.265,124,128,6.319125e-03,
38,G,15,0,3.0650038719177246,11.957,124,128,7.315657e-03,
38,G,16,1,3.4679136276245117,4.965,126,128,5.323820e-03,
38,G,17,1,3.0620768070220947,11.348,125,128,7.122065e-03,
38,G,18,1,3.0897421836853027,7.031,126,128,5.648172e-03,
38,G,19,1,3.708285331726074,3.925,126,128,5.057777e-03,
38,G,20,1,3.15505313873291,6.08,125,128,5.360615e-03,
38,G,21,1,3.2920596599578857,4.825,126,128,4.981125e-03,
38,G,22,1,3.176612615585327,4.1,125,128,4.419595e-03,
38,G,23,1,2.868499517440796,13.664,125,128,7.326548e-03,
38,G,24,1,3.40382719039917,5.096,125,128,5.288794e-03,
38,G,25,1,3.7351174354553223,6.772,124,128,6.708230e-03,
38,G,26,1,2.4417641162872314,5.548,126,128,3.965168e-03,
38,G,27,1,2.880679130554199,12.803,125,128,7.123664e-03,
38,G,28,1,3.41274356842041,5.406,125,128,5.465442e-03,
38,G,29,1,3.2800891399383545,4.272,126,128,4.667627e-03,
38,G,30,1,2.8764851093292236,11.538,124,127,6.749077e-03,
38,G,31,1,3.3997175693511963,10.402,124,128,7.569363e-03,
38,K,0,0,2.6144235134124756,11.678,119,126,6.201396e-03,
38,K,1,1,1.8829127550125122,21.484,115,125,6.055167e-03,
38,O,0,0,0.7765621542930603,45.933,124,127,5.701954e-03,
38,O,1,0,0.6561472415924072,51.458,124,127,5.099321e-03,
38,O,2,0,0.7795198559761047,50.08,123,128,5.976425e-03,
38,O,3,0,0.7802374958992004,42.91,125,128,5.537204e-03,
38,O,4,0,0.9226697683334351,41.815,123,127,6.463896e-03,
38,O,5,0,0.8764111399650574,48.013,123,128,6.579153e-03,
38,O,6,0,0.7671937346458435,56.828,124,127,6.265705e-03,
38,O,7,0,0.7598455548286438,53.831,125,128,6.039863e-03,
38,O,8,0,1.1301863193511963,23.794,124,128,5.972633e-03,
38,O,9,0,0.6360082030296326,54.205,125,128,5.073012e-03,
38,O,10,0,0.927824079990387,33.252,125,128,5.796392e-03,
38,O,11,0,1.2297850847244263,17.83,124,128,5.625895e-03,
38,O,12,0,1.1941033601760864,28.754,124,127,6.937036e-03,
38,O,13,0,0.669754683971405,55.528,124,127,5.407005e-03,
38,O,14,0,0.7543447613716125,61.657,123,127,6.417193e-03,
38,O,15,0,1.0456522703170776,35.228,124,127,6.723792e-03,
38,O,16,1,0.61204993724823,84.651,126,128,6.100798e-03,
38,O,17,1,0.9812867045402527,39.889,124,128,6.714357e-03,
38,O,18,1,0.9480104446411133,37.004,126,128,6.247683e-03,
38,O,19,1,0.6147440075874329,83.198,126,128,6.074845e-03,
38,O,20,1,0.6624916791915894,70.512,126,128,6.026901e-03,
38,O,21,1,0.6788432002067566,66.302,126,128,5.988466e-03,
38,O,22,1,0.6523489356040955,66.71,125,128,5.772423e-03,
38,O,23,1,0.8573825359344482,52.804,125,128,6.749813e-03,
38,O,24,1,0.682132363319397,63.177,126,128,5.873971e-03,
38,O,25,1,0.811639130115509,51.83,124,128,6.330482e-03,
38,O,26,1,0.6197267770767212,72.85,126,128,5.730582e-03,
38,O,27,1,1.073919415473938,34.155,123,128,6.799601e-03,
38,O,28,1,0.7068403363227844,64.695,126,128,6.159454e-03,
38,O,29,1,0.664655864238739,67.572,126,128,5.919215e-03,
38,O,30,1,0.7507163882255554,66.812,124,128,6.647919e-03,
38,O,31,1,0.8985483050346375,48.49,125,128,6.778793e-03,
38,Q,0,0,2.1179306507110596,17.214,123,128,6.089503e-03,
38,Q,1,0,1.8595956563949585,18.592,123,128,5.563020e-03,
38,Q,2,0,2.435157537460327,13.369,124,128,6.171854e-03,
38,Q,3,0,1.6885579824447632,25.018,125,128,5.853963e-03,
38,Q,4,0,2.616896867752075,10.829,125,128,5.973271e-03,
38,Q,5,0,2.245640993118286,17.077,124,128,6.430873e-03,
38,Q,6,0,1.8762760162353516,22.472,122,128,6.160853e-03,
38,Q,7,0,1.8585362434387207,20.959,124,128,5.897174e-03,
38,Q,8,0,1.961643934249878,22.65,126,128,6.474594e-03,
38,Q,9,0,1.4512810707092285,39.306,126,128,6.303817e-03,
38,Q,10,0,2.084563732147217,18.088,125,128,6.148423e-03,
38,Q,11,0,2.034982204437256,18.801,125,128,6.123908e-03,
38,Q,12,0,2.804298162460327,10.54,124,128,6.311011e-03,
38,Q,13,0,2.017704486846924,17.783,124,128,5.904863e-03,
38,Q,14,0,1.9026888608932495,22.747,124,128,6.291956e-03,
38,Q,15,0,1.9545954465866089,23.886,125,128,6.618313e-03,
38,Q,16,1,2.3568198680877686,13.525,123,128,6.005782e-03,
38,Q,17,1,2.1048998832702637,21.012,126,128,6.689877e-03,
38,Q,18,1,2.118431329727173,14.637,121,128,5.615872e-03,
38,Q,19,1,2.616624116897583,9.686,120,127,5.643486e-03,
38,Q,20,1,2.1588196754455566,16.268,124,128,6.035058e-03,
38,Q,21,1,2.3836140632629395,12.062,122,128,5.741676e-03,
38,Q,22,1,2.287745237350464,14.283,123,128,5.993410e-03,
38,Q,23,1,1.9518874883651733,24.119,126,128,6.644385e-03,
38,Q,24,1,2.3271398544311523,13.245,122,128,5.866994e-03,
38,Q,25,1,2.151975631713867,17.578,125,128,6.255478e-03,
38,Q,26,1,2.263119697570801,12.97,123,128,5.652101e-03,
38,Q,27,1,1.9741634130477905,23.582,125,128,6.645082e-03,
38,Q,28,1,2.404453754425049,12.896,123,128,5.980315e-03,
38,Q,29,1,2.1198995113372803,15.582,123,128,5.801293e-03,
38,Q,30,1,2.2185676097869873,18.171,125,128,6.550257e-03,
38,Q,31,1,2.179036855697632,18.047,125,128,6.417528e-03,
38,QK,0,0,3.0172839164733887,5.708,114,125,,0
38,QK,1,0,2.9137656688690186,5.218,114,125,,0
38,QK,2,0,2.266841173171997,8.538,118,126,,0
38,QK,3,0,2.3305091857910156,8.023,118,126,,0
38,QK,4,0,2.0340850353240967,9.071,119,126,,0
38,QK,5,0,2.5250325202941895,7.899,117,126,,0
38,QK,6,0,3.1222095489501953,5.887,110,124,,0
38,QK,7,0,2.5161778926849365,7.372,116,126,,0
38,QK,8,0,2.241962432861328,9.908,120,127,,0
38,QK,9,0,2.5531504154205322,7.952,118,126,,0
38,QK,10,0,2.1881701946258545,9.274,120,127,,0
38,QK,11,0,2.2077808380126953,9.035,120,127,,0
38,QK,12,0,3.278238534927368,5.172,114,125,,0
38,QK,13,0,2.835165500640869,5.845,116,126,,0
38,QK,14,0,2.949946880340576,6.501,114,125,,0
38,QK,15,0,2.383775234222412,9.582,119,126,,0
38,QK,16,1,1.5464369058609009,18.142,110,124,,0
38,QK,17,1,1.5708104372024536,20.674,115,126,,0
38,QK,18,1,1.2912359237670898,24.058,107,123,,0
38,QK,19,1,1.684662103652954,14.992,104,122,,0
38,QK,20,1,1.4972355365753174,19.145,113,125,,0
38,QK,21,1,1.505042314529419,17.371,110,124,,0
38,QK,22,1,1.4322714805603027,18.6,114,125,,0
38,QK,23,1,1.5446126461029053,22.003,114,125,,0
38,QK,24,1,1.6277071237564087,16.802,108,123,,0
38,QK,25,1,1.6925561428070068,16.354,114,126,,0
38,QK,26,1,1.3189371824264526,17.849,115,125,,0
38,QK,27,1,1.5673245191574097,22.317,114,126,,0
38,QK,28,1,1.740984320640564,14.74,110,124,,0
38,QK,29,1,1.3895821571350098,19.659,112,125,,0
38,QK,30,1,1.5638056993484497,19.174,114,125,,0
38,QK,31,1,1.7460994720458984,17.147,112,125,,0
38,V,0,0,1.2305899858474731,52.106,124,128,6.157014e-03,
38,V,1,1,0.9829936027526855,80.322,125,128,6.101979e-03,
38,VO,0,0,0.6432677507400513,41.899,121,127,,
38,VO,1,0,0.5051558613777161,53.527,121,127,,
38,VO,2,0,0.6758665442466736,43.298,119,127,,
38,VO,3,0,0.6417590379714966,40.03,121,127,,
38,VO,4,0,0.8459417819976807,32.109,120,126,,
38,VO,5,0,0.7793096303939819,39.101,120,127,,
38,VO,6,0,0.6731446981430054,47.313,120,127,,
38,VO,7,0,0.7802501916885376,32.872,121,127,,
38,VO,8,0,0.8989231586456299,23.732,121,127,,
38,VO,9,0,0.6044079065322876,37.963,121,127,,
38,VO,10,0,0.7854616045951843,29.647,121,127,,
38,VO,11,0,0.957082211971283,18.529,120,127,,
38,VO,12,0,1.3063181638717651,15.468,121,126,,
38,VO,13,0,0.5681275129318237,48.184,121,127,,
38,VO,14,0,0.6169849634170532,57.627,120,126,,
38,VO,15,0,0.826015293598175,35.51,121,127,,
38,VO,16,1,0.5260192155838013,70.031,124,128,,
38,VO,17,1,0.8750666379928589,30.534,123,128,,
38,VO,18,1,0.6272848844528198,51.394,124,128,,
38,VO,19,1,0.5300104022026062,68.601,124,128,,
38,VO,20,1,0.6145514845848083,50.235,125,128,,
38,VO,21,1,0.5772360563278198,56.311,124,128,,
38,VO,22,1,0.5513594150543213,56.272,124,128,,
38,VO,23,1,0.7319095730781555,44.482,124,128,,
38,VO,24,1,0.5736358761787415,54.631,124,128,,
38,VO,25,1,0.6866912841796875,45.103,123,127,,
38,VO,26,1,0.4802956283092499,74.116,124,128,,
38,VO,27,1,0.8409644365310669,34.077,122,127,,
38,VO,28,1,0.6240047216415405,51.12,124,128,,
38,VO,29,1,0.5400220155715942,62.023,124,128,,
38,VO,30,1,0.6106225252151489,61.523,123,128,,
38,VO,31,1,0.7551021575927734,42.665,123,128,,
39,G,0,0,3.1973917484283447,7.995,125,128,8.092017e-03,
39,G,1,0,4.1291046142578125,2.294,123,128,5.512873e-03,
39,G,2,0,2.7850706577301025,4.512,126,128,5.251246e-03,
39,G,3,0,2.8995110988616943,3.728,125,128,4.953172e-03,
39,G,4,0,3.7324252128601074,2.933,124,128,5.634372e-03,
39,G,5,0,2.883765459060669,7.62,122,128,7.102625e-03,
39,G,6,0,2.9340226650238037,4.258,125,128,5.389715e-03,
39,G,7,0,3.26639986038208,7.891,124,128,8.202828e-03,
39,G,8,0,2.911858558654785,4.798,125,128,5.671031e-03,
39,G,9,0,2.8833088874816895,5.045,125,128,5.769946e-03,
39,G,10,0,3.3389344215393066,8.009,124,128,8.424605e-03,
39,G,11,0,2.7516183853149414,3.463,125,128,4.523183e-03,
39,G,12,0,3.3028719425201416,3.171,125,128,5.201954e-03,
39,G,13,0,3.097179412841797,4.15,125,128,5.620507e-03,
39,G,14,0,3.166618585586548,3.339,125,128,5.120651e-03,
39,G,15,0,3.7250349521636963,2.255,124,128,4.888208e-03,
39,G,16,1,2.6743743419647217,6.123,125,128,5.914208e-03,
39,G,17,1,3.132444381713867,9.753,126,128,8.738431e-03,
39,G,18,1,3.210745334625244,4.406,124,128,5.982022e-03,
39,G,19,1,3.000910520553589,4.562,125,128,5.688575e-03,
39,G,20,1,3.7582268714904785,4.437,123,128,7.086184e-03,
39,G,21,1,3.330953598022461,4.31,124,128,6.153215e-03,
39,G,22,1,2.8582653999328613,3.236,122,128,4.505594e-03,
39,G,23,1,3.17205548286438,4.023,124,128,5.641677e-03,
39,G,24,1,2.8752825260162354,5.29,126,128,5.876046e-03,
39,G,25,1,3.2072842121124268,5.134,125,128,6.477213e-03,
39,G,26,1,3.2115824222564697,3.476,121,128,5.284047e-03,
39,G,27,1,3.1770389080047607,4.88,124,128,6.256336e-03,
39,G,28,1,3.103607654571533,4.372,122,128,5.749089e-03,
39,G,29,1,3.372293472290039,4.32,125,128,6.211291e-03,
39,G,30,1,3.1994481086730957,4.995,125,128,6.366582e-03,
39,G,31,1,3.8308489322662354,3.025,124,128,5.876506e-03,
39,K,0,0,1.4683470726013184,26.769,124,127,6.207028e-03,
39,K,1,1,1.3674445152282715,28.575,123,127,6.049722e-03,
39,O,0,0,0.9124884009361267,50.616,122,126,7.033249e-03,
39,O,1,0,0.6740896105766296,67.232,124,128,5.988083e-03,
39,O,2,0,0.6546292901039124,71.7,124,127,6.005360e-03,
39,O,3,0,0.6707776784896851,66.497,124,127,5.926029e-03,
39,O,4,0,0.8769429922103882,41.247,123,127,6.101740e-03,
39,O,5,0,0.859900176525116,53.137,123,127,6.790976e-03,
39,O,6,0,0.7010017037391663,49.236,124,127,5.328982e-03,
39,O,7,0,0.8997288942337036,54.235,124,127,7.178519e-03,
39,O,8,0,0.7471017241477966,59.361,124,127,6.236140e-03,
39,O,9,0,0.7294209599494934,59.73,124,127,6.107436e-03,
39,O,10,0,1.0106898546218872,42.071,122,127,7.102224e-03,
39,O,11,0,0.6293200850486755,70.532,124,128,5.725986e-03,
39,O,12,0,0.7216901183128357,61.497,124,128,6.131426e-03,
39,O,13,0,0.7629354000091553,53.784,123,128,6.061774e-03,
39,O,14,0,0.8385900855064392,45.032,123,127,6.096716e-03,
39,O,15,0,0.5630930662155151,78.943,124,128,5.420264e-03,
39,O,16,1,0.6794437170028687,63.926,125,128,5.885400e-03,
39,O,17,1,1.179139494895935,35.522,125,128,7.613766e-03,
39,O,18,1,1.0720274448394775,26.284,124,128,5.954416e-03,
39,O,19,1,0.935620903968811,33.331,123,128,5.852047e-03,
39,O,20,1,1.0033808946609497,35.143,124,128,6.444217e-03,
39,O,21,1,0.8867472410202026,38.913,124,128,5.992812e-03,
39,O,22,1,1.430707335472107,13.271,123,128,5.646590e-03,
39,O,23,1,0.877898097038269,37.105,124,128,5.793564e-03,
39,O,24,1,0.6976239681243896,64.308,124,128,6.060922e-03,
39,O,25,1,0.7718719244003296,51.272,124,128,5.987839e-03,
39,O,26,1,1.264200210571289,16.635,124,128,5.586174e-03,
39,O,27,1,1.0712703466415405,25.081,123,128,5.812455e-03,
39,O,28,1,1.5161594152450562,13.855,123,128,6.114108e-03,
39,O,29,1,0.7561296820640564,51.436,125,128,5.875054e-03,
39,O,30,1,0.7626230716705322,52.856,124,128,6.006778e-03,
39,O,31,1,1.7347522974014282,8.855,124,128,5.592674e-03,
39,Q,0,0,1.8684860467910767,14.716,125,128,6.410177e-03,
39,Q,1,0,1.8055756092071533,15.96,125,128,6.440965e-03,
39,Q,2,0,1.6510823965072632,19.973,125,128,6.481442e-03,
39,Q,3,0,1.544052004814148,19.921,125,128,6.072831e-03,
39,Q,4,0,1.618996262550354,20.335,125,128,6.405315e-03,
39,Q,5,0,1.6710007190704346,18.296,125,128,6.307434e-03,
39,Q,6,0,1.7096495628356934,13.853,125,128,5.651781e-03,
39,Q,7,0,1.8524893522262573,12.568,124,128,5.872517e-03,
39,Q,8,0,1.7049833536148071,18.892,125,128,6.485614e-03,
39,Q,9,0,1.861098051071167,15.227,125,128,6.399833e-03,
39,Q,10,0,1.867954969406128,14.796,125,128,6.396193e-03,
39,Q,11,0,1.4523056745529175,16.847,125,128,5.228104e-03,
39,Q,12,0,1.7635010480880737,17.572,125,128,6.544958e-03,
39,Q,13,0,1.6149771213531494,20.462,124,128,6.485915e-03,
39,Q,14,0,1.5849695205688477,18.832,124,128,6.056732e-03,
39,Q,15,0,1.8763784170150757,14.312,125,128,6.190835e-03,
39,Q,16,1,1.74038565158844,14.152,125,128,5.828592e-03,
39,Q,17,1,1.6797690391540527,20.284,125,128,6.777595e-03,
39,Q,18,1,1.7824400663375854,15.362,124,128,6.253710e-03,
39,Q,19,1,1.6178967952728271,19.187,125,128,6.301565e-03,
39,Q,20,1,1.4924057722091675,22.862,124,128,6.368558e-03,
39,Q,21,1,1.542609691619873,20.97,124,128,6.303465e-03,
39,Q,22,1,1.2315075397491455,18.666,124,128,4.463302e-03,
39,Q,23,1,1.7918461561203003,14.328,125,128,6.029724e-03,
39,Q,24,1,1.6356979608535767,20.395,125,128,6.503104e-03,
39,Q,25,1,1.7792292833328247,15.56,125,128,6.296107e-03,
39,Q,26,1,1.475031852722168,17.648,124,128,5.441128e-03,
39,Q,27,1,1.3432888984680176,22.876,124,128,5.754204e-03,
39,Q,28,1,1.5540236234664917,22.26,125,128,6.406218e-03,
39,Q,29,1,1.6173374652862549,15.513,125,128,5.678591e-03,
39,Q,30,1,1.7252246141433716,14.208,125,128,5.833585e-03,
39,Q,31,1,1.5172890424728394,18.472,124,128,5.906990e-03,
39,QK,0,0,1.0372415781021118,20.514,123,127,,1
39,QK,1,0,0.9117608666419983,26.317,124,128,,1
39,QK,2,0,0.9242327213287354,27.642,124,127,,1
39,QK,3,0,0.8495349884033203,28.828,123,127,,1
39,QK,4,0,0.7827956080436707,35.552,124,127,,1
39,QK,5,0,0.9383354187011719,25.146,123,127,,1
39,QK,6,0,0.9069337248802185,21.224,123,127,,1
39,QK,7,0,1.1846469640731812,13.99,121,127,,1
39,QK,8,0,1.0302135944366455,22.052,123,127,,1
39,QK,9,0,1.1195224523544312,18.22,123,127,,1
39,QK,10,0,1.320947289466858,12.792,124,127,,1
39,QK,11,0,0.7112438678741455,29.422,124,128,,1
39,QK,12,0,0.9048729538917542,28.216,124,127,,1
39,QK,13,0,0.906658947467804,28.769,122,127,,1
39,QK,14,0,0.9693893790245056,22.238,122,127,,1
39,QK,15,0,1.0982295274734497,17.099,124,127,,1
39,QK,16,1,0.8228084444999695,24.668,123,127,,1
39,QK,17,1,0.9304505586624146,26.124,123,127,,1
39,QK,18,1,0.9321742057800293,22.567,121,127,,1
39,QK,19,1,0.7895768880844116,31.633,123,127,,1
39,QK,20,1,0.765510082244873,34.944,121,127,,1
39,QK,21,1,0.708551287651062,40.069,121,127,,1
39,QK,22,1,0.6107600927352905,27.97,123,127,,1
39,QK,23,1,0.7873837351799011,29.296,122,127,,1
39,QK,24,1,0.8154614567756653,31.702,123,127,,1
39,QK,25,1,0.9018385410308838,24.451,122,127,,1
39,QK,26,1,0.6459405422210693,36.302,121,127,,1
39,QK,27,1,0.691548764705658,35.619,120,127,,1
39,QK,28,1,1.0422197580337524,19.18,123,127,,1
39,QK,29,1,0.7760928869247437,26.645,122,127,,1
39,QK,30,1,0.9031092524528503,20.759,122,127,,1
39,QK,31,1,0.8117004632949829,26.849,120,127,,1
39,V,0,0,0.9552443623542786,65.47,126,128,6.074014e-03,
39,V,1,1,0.9737822413444519,59.422,124,127,6.183612e-03,
39,VO,0,0,0.6503406167030334,46.992,121,126,,
39,VO,1,0,0.48780494928359985,58.694,123,127,,
39,VO,2,0,0.4988476037979126,57.399,123,127,,
39,VO,3,0,0.4960923492908478,56.039,123,127,,
39,VO,4,0,0.5844265222549438,41.524,122,127,,
39,VO,5,0,0.7355050444602966,34.226,122,127,,
39,VO,6,0,0.5792096853256226,33.716,123,127,,
39,VO,7,0,0.6747559309005737,45.419,122,127,,
39,VO,8,0,0.5611588954925537,48.229,123,127,,
39,VO,9,0,0.5889236927032471,42.766,123,127,,
39,VO,10,0,0.7365393042564392,37.908,121,126,,
39,VO,11,0,0.4811294376850128,54.947,123,128,,
39,VO,12,0,0.5269827246665955,52.933,123,128,,
39,VO,13,0,0.6054379343986511,39.546,122,127,,
39,VO,14,0,0.6151424646377563,38.416,122,127,,
39,VO,15,0,0.4585399627685547,55.089,123,128,,
39,VO,16,1,0.545264720916748,44.294,121,127,,
39,VO,17,1,0.7807517647743225,35.774,122,126,,
39,VO,18,1,0.5268389582633972,47.162,121,127,,
39,VO,19,1,0.527039647102356,45.566,120,127,,
39,VO,20,1,0.6664506196975708,35.111,120,127,,
39,VO,21,1,0.5146076083183289,50.99,121,127,,
39,VO,22,1,0.5359918475151062,38.443,122,127,,
