layer,matrix,head,kv_group,sigma1,stable_rank,er99,er999,head_rms_raw,exact
27,Q,31,7,4.82622766494751,20.518,124,128,2.586347e-02,
27,K,0,0,4.2832841873168945,26.441,123,128,2.589540e-02,
27,K,1,1,4.097008228302002,28.288,123,128,2.503370e-02,
27,K,2,2,3.395508050918579,39.77,123,127,2.545753e-02,
27,K,3,3,3.459334373474121,35.421,123,127,2.370478e-02,
27,K,4,4,3.7928435802459717,28.755,113,125,2.286817e-02,
27,K,5,5,5.076507091522217,15.662,119,127,2.321648e-02,
27,K,6,6,4.127630233764648,18.366,119,127,2.025034e-02,
27,K,7,7,4.254302501678467,25.49,121,127,2.528291e-02,
27,V,0,0,2.8928442001342773,63.042,125,127,2.745907e-02,
27,V,1,1,2.4341342449188232,92.264,126,128,2.739647e-02,
27,V,2,2,2.7398488521575928,79.724,126,128,3.031683e-02,
27,V,3,3,2.5714643001556396,65.29,126,128,2.520568e-02,
27,V,4,4,2.8117785453796387,60.353,125,128,2.516778e-02,
27,V,5,5,3.638962745666504,44.984,125,127,2.922282e-02,
27,V,6,6,2.923361301422119,75.034,126,128,2.982095e-02,
27,V,7,7,2.5742409229278564,91.74,126,128,3.034522e-02,
27,O,0,0,2.9425442218780518,42.738,124,128,2.656696e-02,
27,O,1,0,3.0979881286621094,38.12,124,128,2.641598e-02,
27,O,2,0,2.680917263031006,44.109,125,128,2.458985e-02,
27,O,3,0,3.064544916152954,33.688,123,127,2.456496e-02,
27,O,4,1,2.095381736755371,77.796,125,128,2.552422e-02,
27,O,5,1,2.257823944091797,77.631,125,128,2.747386e-02,
27,O,6,1,2.2068185806274414,84.823,125,128,2.806954e-02,
27,O,7,1,2.506052017211914,52.511,126,128,2.507980e-02,
27,O,8,2,2.5090627670288086,58.354,123,127,2.647032e-02,
27,O,9,2,2.7625110149383545,52.992,125,128,2.777290e-02,
27,O,10,2,3.051429510116577,28.756,125,128,2.259864e-02,
27,O,11,2,2.521942138671875,68.053,125,128,2.873218e-02,
27,O,12,3,2.0098066329956055,64.439,126,128,2.228127e-02,
27,O,13,3,2.2963600158691406,66.8,124,128,2.592025e-02,
27,O,14,3,2.240756034851074,65.839,123,128,2.511001e-02,
27,O,15,3,2.403214693069458,55.978,125,128,2.483194e-02,
27,O,16,4,3.100708484649658,56.721,124,128,3.225113e-02,
27,O,17,4,2.2877602577209473,54.769,125,128,2.338246e-02,
27,O,18,4,2.0447640419006348,56.336,125,128,2.119576e-02,
27,O,19,4,2.4070680141448975,43.367,125,128,2.189176e-02,
27,O,20,5,3.2619004249572754,26.508,125,128,2.319356e-02,
27,O,21,5,3.3995511531829834,35.165,125,128,2.784104e-02,
27,O,22,5,3.1854803562164307,40.385,125,128,2.795748e-02,
27,O,23,5,3.1567554473876953,32.916,124,128,2.501255e-02,
27,O,24,6,2.613863468170166,48.992,125,128,2.526712e-02,
27,O,25,6,2.1913115978240967,75.124,126,128,2.623034e-02,
27,O,26,6,2.9705090522766113,61.48,126,128,3.216684e-02,
27,O,27,6,2.6747376918792725,52.089,125,128,2.666020e-02,
27,O,28,7,2.36274790763855,70.694,126,128,2.743592e-02,
27,O,29,7,2.454125165939331,60.477,126,128,2.635744e-02,
27,O,30,7,2.325943946838379,80.393,126,128,2.880180e-02,
27,O,31,7,2.2975051403045654,78.745,125,128,2.815657e-02,
27,VO,0,0,7.483585834503174,26.831,123,127,,
27,VO,1,0,7.895144462585449,24.998,122,126,,
27,VO,2,0,6.6187310218811035,30.463,123,127,,
27,VO,3,0,8.239274024963379,20.695,121,126,,
27,VO,4,1,4.442951202392578,74.062,125,128,,
27,VO,5,1,4.806119441986084,73.516,124,128,,
27,VO,6,1,4.909265041351318,74.053,124,127,,
27,VO,7,1,4.683629512786865,63.072,126,128,,
27,VO,8,2,6.172094821929932,45.378,123,128,,
27,VO,9,2,6.076948165893555,51.182,124,128,,
27,VO,10,2,8.026909828186035,20.18,124,128,,
27,VO,11,2,6.331581115722656,51.939,124,128,,
27,VO,12,3,4.832871913909912,36.832,125,128,,
27,VO,13,3,4.508071422576904,59.325,122,128,,
27,VO,14,3,5.051132678985596,45.381,121,127,,
27,VO,15,3,3.9036524295806885,67.358,125,128,,
27,VO,16,4,8.33414077758789,31.553,122,127,,
27,VO,17,4,5.785707473754883,33.78,124,128,,
27,VO,18,4,4.970959186553955,36.338,124,128,,
27,VO,19,4,5.4070820808410645,32.798,124,128,,
27,VO,20,5,10.255354881286621,13.697,123,127,,
27,VO,21,5,10.51026439666748,18.632,122,126,,
27,VO,22,5,10.181862831115723,18.892,123,126,,
27,VO,23,5,10.237786293029785,16.201,121,126,,
27,VO,24,6,7.119020938873291,34.338,124,128,,
27,VO,25,6,5.517273426055908,59.304,125,128,,
27,VO,26,6,8.168951988220215,42.048,124,128,,
27,VO,27,6,6.979526042938232,39.241,124,128,,
27,VO,28,7,5.179252624511719,69.11,125,128,,
27,VO,29,7,5.772672653198242,52.243,125,128,,
27,VO,30,7,5.166323661804199,76.824,125,128,,
27,VO,31,7,5.465214729309082,66.612,124,128,,
28,Q,0,0,6.5587968826293945,9.824,121,128,2.495820e-02,
28,Q,1,0,6.044169902801514,13.891,124,128,2.753325e-02,
28,Q,2,0,5.484652519226074,13.943,121,127,2.503264e-02,
28,Q,3,0,6.244573593139648,10.505,119,127,2.455779e-02,
28,Q,4,1,5.591897010803223,14.809,123,127,2.694360e-02,
28,Q,5,1,5.9060378074646,13.364,123,128,2.689438e-02,
28,Q,6,1,5.281449317932129,16.394,123,128,2.685051e-02,
28,Q,7,1,5.433318614959717,15.573,121,127,2.722080e-02,
28,Q,8,2,5.446672439575195,15.532,124,128,2.684375e-02,
28,Q,9,2,5.619703769683838,14.351,124,128,2.644289e-02,
28,Q,10,2,6.281455993652344,12.398,124,128,2.749979e-02,
28,Q,11,2,5.803188323974609,13.497,123,128,2.659448e-02,
28,Q,12,3,5.744542121887207,13.207,121,127,2.619065e-02,
28,Q,13,3,5.107770919799805,17.464,123,128,2.673596e-02,
28,Q,14,3,6.030829429626465,13.864,124,128,2.823354e-02,
28,Q,15,3,6.079728126525879,13.034,124,128,2.698034e-02,
28,Q,16,4,6.157313823699951,11.976,121,128,2.634207e-02,
28,Q,17,4,6.05979585647583,13.832,124,128,2.771730e-02,
28,Q,18,4,6.238210678100586,11.969,122,128,2.686831e-02,
28,Q,19,4,5.570423126220703,15.883,124,128,2.765624e-02,
28,Q,20,5,4.750497817993164,20.759,125,128,2.735049e-02,
28,Q,21,5,6.842893600463867,9.143,123,128,2.412543e-02,
28,Q,22,5,6.159904956817627,13.393,123,128,2.711907e-02,
28,Q,23,5,6.453750133514404,7.552,115,126,1.929350e-02,
28,Q,24,6,5.714571475982666,14.204,123,128,2.714108e-02,
28,Q,25,6,5.130756855010986,17.863,124,127,2.733356e-02,
28,Q,26,6,5.985197067260742,13.349,124,128,2.736283e-02,
28,Q,27,6,6.139206409454346,12.686,123,128,2.754887e-02,
28,Q,28,7,4.605888843536377,22.426,121,127,2.788081e-02,
28,Q,29,7,4.645575523376465,19.929,120,126,2.563528e-02,
28,Q,30,7,6.223842620849609,10.152,123,127,2.323779e-02,
28,Q,31,7,4.871558666229248,17.83,121,126,2.562040e-02,
28,K,0,0,3.910639762878418,24.073,119,127,2.080848e-02,
28,K,1,1,3.822230577468872,29.979,122,127,2.639098e-02,
28,K,2,2,3.834139823913574,31.356,121,127,2.575648e-02,
28,K,3,3,4.201583385467529,27.329,123,128,2.651645e-02,
28,K,4,4,4.633993625640869,21.973,121,127,2.531673e-02,
28,K,5,5,3.7580716609954834,22.936,120,127,1.747809e-02,
28,K,6,6,3.920133352279663,30.091,123,127,2.701125e-02,
28,K,7,7,4.283975124359131,22.728,123,127,2.605474e-02,
28,V,0,0,3.0551531314849854,56.366,125,128,2.757273e-02,
28,V,1,1,2.3188669681549072,95.427,126,128,3.001770e-02,
28,V,2,2,2.5558242797851562,87.327,126,128,3.093644e-02,
28,V,3,3,2.7096872329711914,82.748,126,128,3.159952e-02,
28,V,4,4,3.1769559383392334,62.641,126,128,3.160354e-02,
28,V,5,5,2.756756067276001,58.914,125,127,2.429489e-02,
28,V,6,6,2.787238359451294,71.782,126,128,3.068935e-02,
28,V,7,7,2.6987743377685547,62.378,125,128,2.691889e-02,
28,O,0,0,3.0460171699523926,36.407,125,128,2.538248e-02,
28,O,1,0,2.7234086990356445,55.142,125,128,2.792973e-02,
28,O,2,0,2.7321407794952393,41.292,125,128,2.424632e-02,
28,O,3,0,3.113774061203003,36.668,123,128,2.603995e-02,
28,O,4,1,2.527320623397827,54.632,125,128,2.579861e-02,
28,O,5,1,2.135073184967041,79.412,124,128,2.627649e-02,
28,O,6,1,2.281018018722534,73.515,124,128,2.701011e-02,
28,O,7,1,2.455066204071045,64.634,126,128,2.725867e-02,
28,O,8,2,2.594247817993164,54.327,125,128,2.640774e-02,
28,O,9,2,2.561927318572998,64.894,126,128,2.850220e-02,
28,O,10,2,2.376265525817871,67.701,125,128,2.700254e-02,
28,O,11,2,2.211236000061035,73.152,126,128,2.611910e-02,
28,O,12,3,2.260490655899048,59.53,125,128,2.408682e-02,
28,O,13,3,2.5063395500183105,59.675,125,128,2.673905e-02,
28,O,14,3,2.9499268531799316,50.764,125,128,2.902672e-02,
28,O,15,3,2.5461204051971436,66.772,125,128,2.873332e-02,
28,O,16,4,2.694056749343872,46.548,125,128,2.538446e-02,
28,O,17,4,2.4456803798675537,78.061,126,128,2.984208e-02,
28,O,18,4,2.494445323944092,62.381,126,128,2.720892e-02,
28,O,19,4,3.2490427494049072,36.664,126,128,2.716974e-02,
28,O,20,5,2.9410207271575928,48.425,122,127,2.826463e-02,
28,O,21,5,2.474771738052368,37.661,124,128,2.097459e-02,
28,O,22,5,2.3798987865448,48.207,124,128,2.282039e-02,
28,O,23,5,2.9587292671203613,33.471,123,128,2.364009e-02,
28,O,24,6,3.0362672805786133,38.335,125,128,2.596258e-02,
28,O,25,6,2.4468510150909424,62.15,126,128,2.664032e-02,
28,O,26,6,2.7053146362304688,53.308,125,128,2.727871e-02,
28,O,27,6,2.876546859741211,42.683,125,128,2.595423e-02,
28,O,28,7,3.0248851776123047,33.925,125,128,2.433216e-02,
28,O,29,7,3.464465618133545,24.402,124,128,2.363545e-02,
28,O,30,7,2.9889285564422607,34.976,122,128,2.441242e-02,
28,O,31,7,3.001335859298706,32.381,125,128,2.358695e-02,
28,VO,0,0,6.876446723937988,27.197,123,128,,
28,VO,1,0,6.743038654327393,38.583,123,128,,
28,VO,2,0,7.646341323852539,22.043,124,127,,
28,VO,3,0,9.362520217895508,20.533,119,127,,
28,VO,4,1,5.516341686248779,46.677,124,128,,
28,VO,5,1,4.472078323364258,72.735,123,127,,
28,VO,6,1,4.60392427444458,72.345,123,128,,
28,VO,7,1,4.889577865600586,65.58,125,128,,
28,VO,8,2,6.199047565460205,42.968,124,128,,
28,VO,9,2,6.230363845825195,49.84,125,128,,
28,VO,10,2,5.3748602867126465,59.696,124,128,,
28,VO,11,2,4.787679195404053,69.081,125,128,,
28,VO,12,3,5.0682854652404785,55.008,125,128,,
28,VO,13,3,6.278806686401367,45.078,125,128,,
28,VO,14,3,7.624945640563965,37.959,124,128,,
28,VO,15,3,5.514430522918701,66.379,125,128,,
28,VO,16,4,7.2869553565979,32.938,124,128,,
28,VO,17,4,6.766424655914307,50.272,125,128,,
28,VO,18,4,6.458045482635498,47.121,125,128,,
28,VO,19,4,10.21418571472168,19.543,125,128,,
28,VO,20,5,6.082966327667236,40.024,119,126,,
28,VO,21,5,4.365345001220703,42.728,122,127,,
28,VO,22,5,4.666067123413086,43.201,123,127,,
28,VO,23,5,5.381698131561279,34.705,121,127,,
28,VO,24,6,7.433915615081787,27.994,125,128,,
28,VO,25,6,5.729179382324219,49.73,125,128,,
28,VO,26,6,6.451937675476074,41.725,125,128,,
28,VO,27,6,7.02768087387085,32.585,124,128,,
28,VO,28,7,5.740328311920166,32.877,125,128,,
28,VO,29,7,5.615342140197754,32.232,124,128,,
28,VO,30,7,6.470202445983887,27.198,122,128,,
28,VO,31,7,6.564240455627441,23.883,124,128,,
29,Q,0,0,8.81641674041748,11.555,123,127,2.607483e-02,
29,Q,1,0,8.696708679199219,11.933,123,128,2.701789e-02,
29,Q,2,0,9.324386596679688,10.239,123,128,2.597211e-02,
29,Q,3,0,9.235038757324219,10.44,123,128,2.552527e-02,
29,Q,4,1,10.379940032958984,10.167,121,128,2.853780e-02,
29,Q,5,1,8.324057579040527,13.519,121,128,2.589405e-02,
29,Q,6,1,9.373162269592285,11.226,119,127,2.768882e-02,
29,Q,7,1,8.145578384399414,13.842,121,128,2.559774e-02,
29,Q,8,2,9.836761474609375,11.418,122,128,3.000020e-02,
29,Q,9,2,9.310317993164062,10.333,120,127,2.496702e-02,
29,Q,10,2,10.244051933288574,9.529,121,126,2.788385e-02,
29,Q,11,2,12.289789199829102,5.252,112,120,2.286041e-02,
29,Q,12,3,10.567682266235352,6.971,119,127,2.363872e-02,
29,Q,13,3,10.263404846191406,8.263,118,124,2.418153e-02,
29,Q,14,3,10.500741958618164,6.19,117,127,2.251509e-02,
29,Q,15,3,10.649640083312988,7.32,120,127,2.368380e-02,
29,Q,16,4,8.496036529541016,13.44,122,128,2.758715e-02,
29,Q,17,4,8.434565544128418,11.981,119,127,2.666292e-02,
29,Q,18,4,8.993921279907227,11.975,121,128,2.743469e-02,
29,Q,19,4,9.687273025512695,11.7,122,128,3.004920e-02,
29,Q,20,5,6.91636323928833,20.526,125,128,2.896399e-02,
29,Q,21,5,7.87445068359375,16.369,125,128,2.926548e-02,
29,Q,22,5,8.542635917663574,11.867,124,128,2.679963e-02,
29,Q,23,5,6.675191402435303,22.619,125,128,2.914517e-02,
29,Q,24,6,7.7661261558532715,14.21,124,128,2.644294e-02,
29,Q,25,6,7.532012939453125,15.432,124,128,2.632529e-02,
29,Q,26,6,7.626864433288574,15.244,124,128,2.677569e-02,
29,Q,27,6,8.171021461486816,13.71,124,128,2.688698e-02,
29,Q,28,7,7.801118850708008,16.419,125,128,2.897254e-02,
29,Q,29,7,6.776560306549072,21.236,125,128,2.905141e-02,
29,Q,30,7,7.489622116088867,17.493,124,128,2.862357e-02,
29,Q,31,7,7.250484466552734,18.01,124,128,2.871250e-02,
29,K,0,0,5.526693820953369,26.026,119,127,2.227068e-02,
29,K,1,1,6.678781986236572,20.201,118,127,2.298178e-02,
29,K,2,2,5.18806791305542,32.745,118,127,2.084857e-02,
29,K,3,3,6.001927375793457,19.369,110,126,1.962357e-02,
29,K,4,4,7.062187194824219,17.94,119,127,2.324314e-02,
29,K,5,5,5.182389736175537,33.761,124,127,2.762133e-02,
29,K,6,6,6.098032474517822,23.347,121,127,2.640221e-02,
29,K,7,7,5.764096736907959,29.071,124,128,2.816175e-02,
29,V,0,0,3.6045353412628174,78.687,126,128,2.522753e-02,
29,V,1,1,3.8544256687164307,73.773,125,128,2.675778e-02,
29,V,2,2,3.749025344848633,68.564,125,128,2.249632e-02,
29,V,3,3,3.0590505599975586,81.596,126,128,1.968661e-02,
29,V,4,4,4.5324296951293945,92.981,126,128,3.073475e-02,
29,V,5,5,4.331536293029785,65.616,125,127,3.135032e-02,
29,V,6,6,3.6396913528442383,93.203,126,128,3.387314e-02,
29,V,7,7,4.4067792892456055,49.841,125,127,2.988881e-02,
29,O,0,0,2.0969223976135254,73.919,126,128,2.489835e-02,
29,O,1,0,2.1633620262145996,71.511,126,128,2.526546e-02,
29,O,2,0,2.1589763164520264,79.155,126,128,2.652762e-02,
29,O,3,0,2.1982336044311523,76.567,126,128,2.656468e-02,
29,O,4,1,2.462477207183838,69.227,124,128,2.829562e-02,
29,O,5,1,3.103893280029297,37.009,125,128,2.607791e-02,
29,O,6,1,2.0420260429382324,76.352,125,128,2.464233e-02,
29,O,7,1,3.1801376342773438,35.685,125,128,2.623599e-02,
29,O,8,2,3.325251340866089,42.968,124,128,3.010296e-02,
29,O,9,2,2.6492955684661865,42.984,125,128,2.398815e-02,
29,O,10,2,2.5474905967712402,63.493,125,128,2.803412e-02,
29,O,11,2,2.159417152404785,55.994,125,128,2.231604e-02,
29,O,12,3,1.973520040512085,64.767,126,128,2.193464e-02,
29,O,13,3,2.0325746536254883,77.11,125,128,2.464974e-02,
29,O,14,3,2.016122579574585,63.714,126,128,2.222510e-02,
29,O,15,3,2.247481346130371,68.792,125,128,2.574394e-02,
29,O,16,4,2.4766945838928223,80.506,125,128,3.069011e-02,
29,O,17,4,2.518404722213745,50.475,126,128,2.471015e-02,
29,O,18,4,2.866338014602661,70.749,125,128,3.329649e-02,
29,O,19,4,2.5993168354034424,64.514,126,128,2.883347e-02,
29,O,20,5,3.0499632358551025,45.928,125,128,2.854591e-02,
29,O,21,5,2.81953763961792,48.329,125,128,2.707036e-02,
29,O,22,5,3.1938974857330322,37.789,125,128,2.711514e-02,
29,O,23,5,2.747206926345825,56.618,125,128,2.854810e-02,
29,O,24,6,2.604015827178955,72.248,126,128,3.056802e-02,
29,O,25,6,2.378960132598877,69.36,126,128,2.736235e-02,
29,O,26,6,2.495897054672241,61.307,126,128,2.698927e-02,
29,O,27,6,2.427534341812134,68.94,126,128,2.783622e-02,
29,O,28,7,3.270977258682251,33.591,125,128,2.618190e-02,
29,O,29,7,3.2460639476776123,32.98,125,128,2.574504e-02,
29,O,30,7,2.7522542476654053,50.483,122,128,2.700685e-02,
29,O,31,7,3.233458995819092,31.085,125,128,2.489750e-02,
29,VO,0,0,6.358587265014648,64.447,125,128,,
29,VO,1,0,6.631343364715576,60.695,126,128,,
29,VO,2,0,7.328641414642334,55.261,126,128,,
29,VO,3,0,7.211312770843506,57.639,125,128,,
29,VO,4,1,8.727630615234375,49.58,121,127,,
29,VO,5,1,11.597709655761719,26.067,122,128,,
29,VO,6,1,7.373722553253174,51.564,123,127,,
29,VO,7,1,11.296576499938965,26.737,122,128,,
29,VO,8,2,10.693887710571289,31.797,122,127,,
29,VO,9,2,9.106306076049805,28.137,124,128,,
29,VO,10,2,7.120789527893066,60.816,124,127,,
29,VO,11,2,6.552584171295166,45.163,124,128,,
29,VO,12,3,4.70409631729126,67.504,126,128,,
29,VO,13,3,5.184417724609375,71.2,124,128,,
29,VO,14,3,5.385571002960205,53.449,125,128,,
29,VO,15,3,5.484065532684326,68.948,125,128,,
29,VO,16,4,10.28822135925293,70.851,124,127,,
29,VO,17,4,9.887192726135254,49.552,125,128,,
29,VO,18,4,11.982810020446777,61.764,124,127,,
29,VO,19,4,11.252744674682617,51.809,125,128,,
29,VO,20,5,12.07683277130127,28.44,124,126,,
29,VO,21,5,10.529172897338867,33.249,124,126,,
29,VO,22,5,12.834380149841309,23.586,123,126,,
29,VO,23,5,10.558483123779297,37.101,124,126,,
29,VO,24,6,8.75307846069336,62.41,125,128,,
29,VO,25,6,7.5001068115234375,67.311,125,128,,
29,VO,26,6,8.578353881835938,50.235,125,128,,
29,VO,27,6,8.03320598602295,61.15,125,128,,
29,VO,28,7,11.88733196258545,20.225,123,127,,
29,VO,29,7,13.739561080932617,14.956,123,127,,
29,VO,30,7,8.551932334899902,39.609,122,127,,
29,VO,31,7,13.706205368041992,14.082,123,127,,
30,Q,0,0,10.67208194732666,11.222,124,127,2.596519e-02,
30,Q,1,0,7.867617130279541,21.736,125,128,2.759059e-02,
30,Q,2,0,7.973730087280273,20.341,123,127,2.722586e-02,
30,Q,3,0,8.867598533630371,16.805,125,127,2.728553e-02,
30,Q,4,1,11.897900581359863,8.966,121,127,2.309101e-02,
30,Q,5,1,10.490044593811035,11.275,123,128,2.551584e-02,
30,Q,6,1,13.105751037597656,6.989,111,126,2.232113e-02,
30,Q,7,1,12.13105297088623,8.296,121,128,2.500611e-02,
30,Q,8,2,10.99093246459961,10.582,123,128,2.285428e-02,
30,Q,9,2,11.489262580871582,9.572,121,128,2.253178e-02,
30,Q,10,2,11.08917236328125,11.384,123,128,2.632500e-02,
30,Q,11,2,11.348231315612793,9.879,122,128,2.271807e-02,
30,Q,12,3,8.475996017456055,17.881,124,128,2.687264e-02,
30,Q,13,3,8.976316452026367,16.22,124,128,2.703985e-02,
30,Q,14,3,9.06486701965332,15.852,124,128,2.680872e-02,
30,Q,15,3,9.079375267028809,15.004,124,128,2.621295e-02,
30,Q,16,4,8.230913162231445,16.004,125,128,2.456052e-02,
30,Q,17,4,8.626659393310547,15.686,124,128,2.479403e-02,
30,Q,18,4,6.919308662414551,26.085,125,128,2.667278e-02,
30,Q,19,4,7.8414154052734375,19.904,125,128,2.609683e-02,
30,Q,20,5,9.702245712280273,12.987,125,128,2.542313e-02,
30,Q,21,5,7.824600696563721,21.298,125,128,2.685497e-02,
30,Q,22,5,7.661898612976074,20.571,125,128,2.591228e-02,
30,Q,23,5,8.694729804992676,14.566,124,128,2.439648e-02,
30,Q,24,6,11.767210960388184,8.82,122,128,2.349749e-02,
30,Q,25,6,11.286823272705078,10.245,122,128,2.316033e-02,
30,Q,26,6,12.105059623718262,8.448,122,128,2.337882e-02,
30,Q,27,6,11.367355346679688,9.204,121,128,2.246421e-02,
30,Q,28,7,9.06938362121582,16.525,124,127,2.734170e-02,
30,Q,29,7,9.129493713378906,15.93,124,127,2.722500e-02,
30,Q,30,7,8.401260375976562,18.955,124,127,2.750150e-02,
30,Q,31,7,10.099481582641602,12.835,124,127,2.660068e-02,
30,K,0,0,7.174266338348389,26.422,123,127,2.756602e-02,
30,K,1,1,5.819813251495361,34.17,122,127,2.375962e-02,
30,K,2,2,11.523695945739746,9.468,119,127,2.071564e-02,
30,K,3,3,6.72468376159668,28.517,123,127,2.689960e-02,
30,K,4,4,7.690308570861816,21.231,123,127,2.594587e-02,
30,K,5,5,8.012053489685059,20.703,123,127,2.620128e-02,
30,K,6,6,7.756696701049805,18.425,117,127,1.947471e-02,
30,K,7,7,7.106912136077881,27.016,124,127,2.769513e-02,
30,V,0,0,4.693546772003174,69.616,126,128,3.088822e-02,
30,V,1,1,3.622326135635376,76.701,125,128,2.343899e-02,
30,V,2,2,5.168405055999756,77.642,126,128,2.913520e-02,
30,V,3,3,4.444849491119385,88.729,126,128,3.278978e-02,
30,V,4,4,5.774668216705322,56.741,125,127,3.417265e-02,
30,V,5,5,4.296341419219971,71.235,125,128,2.759054e-02,
30,V,6,6,4.510881423950195,93.402,126,128,2.761731e-02,
30,V,7,7,4.275378704071045,85.209,126,128,3.074753e-02,
30,O,0,0,2.1894049644470215,84.818,125,128,2.784708e-02,
30,O,1,0,3.070070266723633,38.411,126,128,2.627775e-02,
30,O,2,0,2.189628839492798,74.936,126,128,2.617739e-02,
30,O,3,0,2.4489874839782715,58.745,125,128,2.592278e-02,
30,O,4,1,3.198636293411255,25.2,124,128,2.217560e-02,
30,O,5,1,2.3974475860595703,56.18,122,128,2.481700e-02,
30,O,6,1,1.8119803667068481,62.138,124,128,1.972619e-02,
30,O,7,1,2.218632936477661,57.265,124,128,2.318677e-02,
30,O,8,2,2.0344483852386475,77.885,126,128,2.479615e-02,
30,O,9,2,2.233612060546875,78.174,126,128,2.727410e-02,
30,O,10,2,2.560499668121338,86.196,126,128,3.283067e-02,
30,O,11,2,2.099614381790161,76.895,126,128,2.542731e-02,
30,O,12,3,3.3125853538513184,32.605,125,128,2.612286e-02,
30,O,13,3,2.915961503982544,47.196,124,128,2.766598e-02,
30,O,14,3,2.8727221488952637,53.801,125,128,2.910035e-02,
30,O,15,3,2.8899569511413574,43.204,124,128,2.623407e-02,
30,O,16,4,3.2952260971069336,38.768,125,128,2.833576e-02,
30,O,17,4,2.43098783493042,65.427,125,128,2.715632e-02,
30,O,18,4,2.7466063499450684,59.924,125,128,2.936350e-02,
30,O,19,4,3.6193034648895264,33.36,125,128,2.887019e-02,
30,O,20,5,2.805159330368042,34.292,124,128,2.268620e-02,
30,O,21,5,3.052356719970703,42.819,126,128,2.758438e-02,
30,O,22,5,2.661576271057129,55.391,125,128,2.735704e-02,
30,O,23,5,3.05795955657959,40.805,124,128,2.697723e-02,
30,O,24,6,2.3505630493164062,74.481,126,128,2.801605e-02,
30,O,25,6,2.137666702270508,78.253,126,128,2.611567e-02,
30,O,26,6,2.6262965202331543,65.477,126,128,2.934941e-02,
30,O,27,6,2.340949058532715,66.692,126,128,2.640223e-02,
30,O,28,7,2.622636079788208,50.413,125,128,2.571701e-02,
30,O,29,7,3.2144336700439453,39.64,125,128,2.794988e-02,
30,O,30,7,2.4071121215820312,63.636,126,128,2.651914e-02,
30,O,31,7,2.3394839763641357,64.275,124,128,2.590309e-02,
30,VO,0,0,7.761909484863281,80.51,125,128,,
30,VO,1,0,14.293190956115723,21.408,126,128,,
30,VO,2,0,9.842840194702148,44.626,126,128,,
30,VO,3,0,11.257967948913574,33.415,125,128,,
30,VO,4,1,8.575876235961914,25.36,125,128,,
30,VO,5,1,7.891500473022461,43.762,120,127,,
30,VO,6,1,5.5918450355529785,51.514,123,127,,
30,VO,7,1,7.68579626083374,40.144,122,127,,
30,VO,8,2,9.297386169433594,60.49,125,128,,
30,VO,9,2,10.15262222290039,61.877,125,128,,
30,VO,10,2,12.11967658996582,63.324,125,127,,
30,VO,11,2,9.488982200622559,61.153,125,128,,
30,VO,12,3,13.905974388122559,25.968,124,127,,
30,VO,13,3,12.221550941467285,37.494,124,127,,
30,VO,14,3,10.441137313842773,54.357,125,128,,
30,VO,15,3,11.912030220031738,35.372,123,127,,
30,VO,16,4,17.91852378845215,19.963,124,126,,
30,VO,17,4,8.41157054901123,77.916,124,126,,
30,VO,18,4,15.149893760681152,29.284,124,126,,
30,VO,19,4,19.226110458374023,18.415,123,126,,
30,VO,20,5,8.762717247009277,33.501,124,128,,
30,VO,21,5,12.194823265075684,27.984,124,128,,
30,VO,22,5,10.779494285583496,34.1,124,128,,
30,VO,23,5,12.26889705657959,27.693,123,128,,
30,VO,24,6,9.698229789733887,65.444,125,128,,
30,VO,25,6,8.618854522705078,71.92,125,128,,
30,VO,26,6,11.004598617553711,56.029,125,128,,
30,VO,27,6,9.726677894592285,57.842,125,128,,
30,VO,28,7,10.228540420532227,40.064,125,128,,
30,VO,29,7,12.434104919433594,33.157,124,128,,
30,VO,30,7,9.816084861755371,46.744,125,128,,
30,VO,31,7,8.528755187988281,58.23,124,128,,
31,Q,0,0,11.996417999267578,10.726,124,128,2.649011e-02,
31,Q,1,0,10.182891845703125,16.328,124,128,2.746145e-02,
31,Q,2,0,9.0560302734375,18.002,124,128,2.633430e-02,
31,Q,3,0,11.167618751525879,11.896,124,128,2.501086e-02,
31,Q,4,1,13.340383529663086,9.703,120,127,2.386217e-02,
31,Q,5,1,13.655293464660645,9.518,120,127,2.318762e-02,
31,Q,6,1,14.172298431396484,9.191,120,127,2.355530e-02,
31,Q,7,1,14.049328804016113,9.179,119,127,2.358712e-02,
31,Q,8,2,9.422280311584473,16.824,123,127,2.615482e-02,
31,Q,9,2,12.386902809143066,10.994,124,127,2.656014e-02,
31,Q,10,2,13.008122444152832,9.578,123,126,2.642163e-02,
31,Q,11,2,12.124996185302734,10.307,123,127,2.558363e-02,
31,Q,12,3,12.265898704528809,12.419,123,128,2.726353e-02,
31,Q,13,3,14.295568466186523,8.617,118,126,2.198172e-02,
31,Q,14,3,14.162199020385742,8.883,118,126,2.230579e-02,
31,Q,15,3,14.357380867004395,8.457,118,126,2.255909e-02,
31,Q,16,4,10.251264572143555,14.756,124,128,2.654882e-02,
31,Q,17,4,11.265701293945312,12.416,124,128,2.689018e-02,
31,Q,18,4,10.91314697265625,13.374,124,128,2.687152e-02,
31,Q,19,4,10.796969413757324,13.327,124,128,2.657944e-02,
31,Q,20,5,13.445171356201172,10.425,124,128,2.552258e-02,
31,Q,21,5,10.057522773742676,16.529,125,128,2.797621e-02,
